,Unnamed: 0.1,Unnamed: 0,S/N,Images,Label,Stress?
1651,1651,1651,1651,Database/basic/Image/aligned/test/test_1652_aligned.jpg,5,1
1652,1652,1652,1652,Database/basic/Image/aligned/test/test_1653_aligned.jpg,3,1
1653,1653,1653,1653,Database/basic/Image/aligned/test/test_1654_aligned.jpg,5,1
1654,1654,1654,1654,Database/basic/Image/aligned/test/test_1655_aligned.jpg,4,0
1655,1655,1655,1655,Database/basic/Image/aligned/test/test_1656_aligned.jpg,4,0
1656,1656,1656,1656,Database/basic/Image/aligned/test/test_1657_aligned.jpg,5,1
1657,1657,1657,1657,Database/basic/Image/aligned/test/test_1658_aligned.jpg,4,0
1658,1658,1658,1658,Database/basic/Image/aligned/test/test_1659_aligned.jpg,4,0
1659,1659,1659,1659,Database/basic/Image/aligned/test/test_1660_aligned.jpg,5,1
1660,1660,1660,1660,Database/basic/Image/aligned/test/test_1661_aligned.jpg,1,0
1661,1661,1661,1661,Database/basic/Image/aligned/test/test_1662_aligned.jpg,5,1
1662,1662,1662,1662,Database/basic/Image/aligned/test/test_1663_aligned.jpg,5,1
1663,1663,1663,1663,Database/basic/Image/aligned/test/test_1664_aligned.jpg,5,1
1664,1664,1664,1664,Database/basic/Image/aligned/test/test_1665_aligned.jpg,4,0
1665,1665,1665,1665,Database/basic/Image/aligned/test/test_1666_aligned.jpg,5,1
1666,1666,1666,1666,Database/basic/Image/aligned/test/test_1667_aligned.jpg,4,0
1667,1667,1667,1667,Database/basic/Image/aligned/test/test_1668_aligned.jpg,5,1
1668,1668,1668,1668,Database/basic/Image/aligned/test/test_1669_aligned.jpg,6,1
1669,1669,1669,1669,Database/basic/Image/aligned/test/test_1670_aligned.jpg,1,0
1670,1670,1670,1670,Database/basic/Image/aligned/test/test_1671_aligned.jpg,3,1
1671,1671,1671,1671,Database/basic/Image/aligned/test/test_1672_aligned.jpg,1,0
1672,1672,1672,1672,Database/basic/Image/aligned/test/test_1673_aligned.jpg,5,1
1673,1673,1673,1673,Database/basic/Image/aligned/test/test_1674_aligned.jpg,5,1
1674,1674,1674,1674,Database/basic/Image/aligned/test/test_1675_aligned.jpg,5,1
1675,1675,1675,1675,Database/basic/Image/aligned/test/test_1676_aligned.jpg,4,0
1676,1676,1676,1676,Database/basic/Image/aligned/test/test_1677_aligned.jpg,4,0
1677,1677,1677,1677,Database/basic/Image/aligned/test/test_1678_aligned.jpg,4,0
1678,1678,1678,1678,Database/basic/Image/aligned/test/test_1679_aligned.jpg,4,0
1679,1679,1679,1679,Database/basic/Image/aligned/test/test_1680_aligned.jpg,3,1
1680,1680,1680,1680,Database/basic/Image/aligned/test/test_1681_aligned.jpg,6,1
1681,1681,1681,1681,Database/basic/Image/aligned/test/test_1682_aligned.jpg,5,1
1682,1682,1682,1682,Database/basic/Image/aligned/test/test_1683_aligned.jpg,6,1
1683,1683,1683,1683,Database/basic/Image/aligned/test/test_1684_aligned.jpg,6,1
1684,1684,1684,1684,Database/basic/Image/aligned/test/test_1685_aligned.jpg,6,1
1685,1685,1685,1685,Database/basic/Image/aligned/test/test_1686_aligned.jpg,4,0
1686,1686,1686,1686,Database/basic/Image/aligned/test/test_1687_aligned.jpg,5,1
1687,1687,1687,1687,Database/basic/Image/aligned/test/test_1688_aligned.jpg,5,1
1688,1688,1688,1688,Database/basic/Image/aligned/test/test_1689_aligned.jpg,6,1
1689,1689,1689,1689,Database/basic/Image/aligned/test/test_1690_aligned.jpg,4,0
1690,1690,1690,1690,Database/basic/Image/aligned/test/test_1691_aligned.jpg,6,1
1691,1691,1691,1691,Database/basic/Image/aligned/test/test_1692_aligned.jpg,4,0
1692,1692,1692,1692,Database/basic/Image/aligned/test/test_1693_aligned.jpg,4,0
1693,1693,1693,1693,Database/basic/Image/aligned/test/test_1694_aligned.jpg,4,0
1694,1694,1694,1694,Database/basic/Image/aligned/test/test_1695_aligned.jpg,4,0
1695,1695,1695,1695,Database/basic/Image/aligned/test/test_1696_aligned.jpg,4,0
1696,1696,1696,1696,Database/basic/Image/aligned/test/test_1697_aligned.jpg,4,0
1697,1697,1697,1697,Database/basic/Image/aligned/test/test_1698_aligned.jpg,5,1
1698,1698,1698,1698,Database/basic/Image/aligned/test/test_1699_aligned.jpg,4,0
1699,1699,1699,1699,Database/basic/Image/aligned/test/test_1700_aligned.jpg,5,1
1700,1700,1700,1700,Database/basic/Image/aligned/test/test_1701_aligned.jpg,4,0
1701,1701,1701,1701,Database/basic/Image/aligned/test/test_1702_aligned.jpg,4,0
1702,1702,1702,1702,Database/basic/Image/aligned/test/test_1703_aligned.jpg,4,0
1703,1703,1703,1703,Database/basic/Image/aligned/test/test_1704_aligned.jpg,4,0
1704,1704,1704,1704,Database/basic/Image/aligned/test/test_1705_aligned.jpg,4,0
1705,1705,1705,1705,Database/basic/Image/aligned/test/test_1706_aligned.jpg,4,0
1706,1706,1706,1706,Database/basic/Image/aligned/test/test_1707_aligned.jpg,4,0
1707,1707,1707,1707,Database/basic/Image/aligned/test/test_1708_aligned.jpg,4,0
1708,1708,1708,1708,Database/basic/Image/aligned/test/test_1709_aligned.jpg,5,1
1709,1709,1709,1709,Database/basic/Image/aligned/test/test_1710_aligned.jpg,4,0
1710,1710,1710,1710,Database/basic/Image/aligned/test/test_1711_aligned.jpg,5,1
1711,1711,1711,1711,Database/basic/Image/aligned/test/test_1712_aligned.jpg,4,0
1712,1712,1712,1712,Database/basic/Image/aligned/test/test_1713_aligned.jpg,4,0
1713,1713,1713,1713,Database/basic/Image/aligned/test/test_1714_aligned.jpg,1,0
1714,1714,1714,1714,Database/basic/Image/aligned/test/test_1715_aligned.jpg,5,1
1715,1715,1715,1715,Database/basic/Image/aligned/test/test_1716_aligned.jpg,5,1
1716,1716,1716,1716,Database/basic/Image/aligned/test/test_1717_aligned.jpg,4,0
1717,1717,1717,1717,Database/basic/Image/aligned/test/test_1718_aligned.jpg,4,0
1718,1718,1718,1718,Database/basic/Image/aligned/test/test_1719_aligned.jpg,4,0
1719,1719,1719,1719,Database/basic/Image/aligned/test/test_1720_aligned.jpg,5,1
1720,1720,1720,1720,Database/basic/Image/aligned/test/test_1721_aligned.jpg,5,1
1721,1721,1721,1721,Database/basic/Image/aligned/test/test_1722_aligned.jpg,1,0
1722,1722,1722,1722,Database/basic/Image/aligned/test/test_1723_aligned.jpg,5,1
1723,1723,1723,1723,Database/basic/Image/aligned/test/test_1724_aligned.jpg,4,0
1724,1724,1724,1724,Database/basic/Image/aligned/test/test_1725_aligned.jpg,1,0
1725,1725,1725,1725,Database/basic/Image/aligned/test/test_1726_aligned.jpg,4,0
1726,1726,1726,1726,Database/basic/Image/aligned/test/test_1727_aligned.jpg,1,0
1727,1727,1727,1727,Database/basic/Image/aligned/test/test_1728_aligned.jpg,5,1
1728,1728,1728,1728,Database/basic/Image/aligned/test/test_1729_aligned.jpg,4,0
1729,1729,1729,1729,Database/basic/Image/aligned/test/test_1730_aligned.jpg,5,1
1730,1730,1730,1730,Database/basic/Image/aligned/test/test_1731_aligned.jpg,5,1
1731,1731,1731,1731,Database/basic/Image/aligned/test/test_1732_aligned.jpg,1,0
1732,1732,1732,1732,Database/basic/Image/aligned/test/test_1733_aligned.jpg,4,0
1733,1733,1733,1733,Database/basic/Image/aligned/test/test_1734_aligned.jpg,4,0
1734,1734,1734,1734,Database/basic/Image/aligned/test/test_1735_aligned.jpg,5,1
1735,1735,1735,1735,Database/basic/Image/aligned/test/test_1736_aligned.jpg,5,1
1736,1736,1736,1736,Database/basic/Image/aligned/test/test_1737_aligned.jpg,5,1
1737,1737,1737,1737,Database/basic/Image/aligned/test/test_1738_aligned.jpg,1,0
1738,1738,1738,1738,Database/basic/Image/aligned/test/test_1739_aligned.jpg,6,1
1739,1739,1739,1739,Database/basic/Image/aligned/test/test_1740_aligned.jpg,5,1
1740,1740,1740,1740,Database/basic/Image/aligned/test/test_1741_aligned.jpg,6,1
1741,1741,1741,1741,Database/basic/Image/aligned/test/test_1742_aligned.jpg,5,1
1742,1742,1742,1742,Database/basic/Image/aligned/test/test_1743_aligned.jpg,4,0
1743,1743,1743,1743,Database/basic/Image/aligned/test/test_1744_aligned.jpg,1,0
1744,1744,1744,1744,Database/basic/Image/aligned/test/test_1745_aligned.jpg,5,1
1745,1745,1745,1745,Database/basic/Image/aligned/test/test_1746_aligned.jpg,6,1
1746,1746,1746,1746,Database/basic/Image/aligned/test/test_1747_aligned.jpg,5,1
1747,1747,1747,1747,Database/basic/Image/aligned/test/test_1748_aligned.jpg,5,1
1748,1748,1748,1748,Database/basic/Image/aligned/test/test_1749_aligned.jpg,4,0
1749,1749,1749,1749,Database/basic/Image/aligned/test/test_1750_aligned.jpg,1,0
1750,1750,1750,1750,Database/basic/Image/aligned/test/test_1751_aligned.jpg,6,1
1751,1751,1751,1751,Database/basic/Image/aligned/test/test_1752_aligned.jpg,4,0
1752,1752,1752,1752,Database/basic/Image/aligned/test/test_1753_aligned.jpg,5,1
1753,1753,1753,1753,Database/basic/Image/aligned/test/test_1754_aligned.jpg,5,1
1754,1754,1754,1754,Database/basic/Image/aligned/test/test_1755_aligned.jpg,4,0
1755,1755,1755,1755,Database/basic/Image/aligned/test/test_1756_aligned.jpg,6,1
1756,1756,1756,1756,Database/basic/Image/aligned/test/test_1757_aligned.jpg,4,0
1757,1757,1757,1757,Database/basic/Image/aligned/test/test_1758_aligned.jpg,5,1
1758,1758,1758,1758,Database/basic/Image/aligned/test/test_1759_aligned.jpg,1,0
1759,1759,1759,1759,Database/basic/Image/aligned/test/test_1760_aligned.jpg,6,1
1760,1760,1760,1760,Database/basic/Image/aligned/test/test_1761_aligned.jpg,4,0
1761,1761,1761,1761,Database/basic/Image/aligned/test/test_1762_aligned.jpg,4,0
1762,1762,1762,1762,Database/basic/Image/aligned/test/test_1763_aligned.jpg,5,1
1763,1763,1763,1763,Database/basic/Image/aligned/test/test_1764_aligned.jpg,4,0
1764,1764,1764,1764,Database/basic/Image/aligned/test/test_1765_aligned.jpg,4,0
1765,1765,1765,1765,Database/basic/Image/aligned/test/test_1766_aligned.jpg,5,1
1766,1766,1766,1766,Database/basic/Image/aligned/test/test_1767_aligned.jpg,5,1
1767,1767,1767,1767,Database/basic/Image/aligned/test/test_1768_aligned.jpg,6,1
1768,1768,1768,1768,Database/basic/Image/aligned/test/test_1769_aligned.jpg,1,0
1769,1769,1769,1769,Database/basic/Image/aligned/test/test_1770_aligned.jpg,4,0
1770,1770,1770,1770,Database/basic/Image/aligned/test/test_1771_aligned.jpg,5,1
1771,1771,1771,1771,Database/basic/Image/aligned/test/test_1772_aligned.jpg,1,0
1772,1772,1772,1772,Database/basic/Image/aligned/test/test_1773_aligned.jpg,4,0
1773,1773,1773,1773,Database/basic/Image/aligned/test/test_1774_aligned.jpg,1,0
1774,1774,1774,1774,Database/basic/Image/aligned/test/test_1775_aligned.jpg,4,0
1775,1775,1775,1775,Database/basic/Image/aligned/test/test_1776_aligned.jpg,5,1
1776,1776,1776,1776,Database/basic/Image/aligned/test/test_1777_aligned.jpg,5,1
1777,1777,1777,1777,Database/basic/Image/aligned/test/test_1778_aligned.jpg,4,0
1778,1778,1778,1778,Database/basic/Image/aligned/test/test_1779_aligned.jpg,3,1
1779,1779,1779,1779,Database/basic/Image/aligned/test/test_1780_aligned.jpg,5,1
1780,1780,1780,1780,Database/basic/Image/aligned/test/test_1781_aligned.jpg,1,0
1781,1781,1781,1781,Database/basic/Image/aligned/test/test_1782_aligned.jpg,6,1
1782,1782,1782,1782,Database/basic/Image/aligned/test/test_1783_aligned.jpg,6,1
1783,1783,1783,1783,Database/basic/Image/aligned/test/test_1784_aligned.jpg,4,0
1784,1784,1784,1784,Database/basic/Image/aligned/test/test_1785_aligned.jpg,6,1
1785,1785,1785,1785,Database/basic/Image/aligned/test/test_1786_aligned.jpg,1,0
1786,1786,1786,1786,Database/basic/Image/aligned/test/test_1787_aligned.jpg,4,0
1787,1787,1787,1787,Database/basic/Image/aligned/test/test_1788_aligned.jpg,2,1
1788,1788,1788,1788,Database/basic/Image/aligned/test/test_1789_aligned.jpg,5,1
1789,1789,1789,1789,Database/basic/Image/aligned/test/test_1790_aligned.jpg,4,0
1790,1790,1790,1790,Database/basic/Image/aligned/test/test_1791_aligned.jpg,6,1
1791,1791,1791,1791,Database/basic/Image/aligned/test/test_1792_aligned.jpg,2,1
1792,1792,1792,1792,Database/basic/Image/aligned/test/test_1793_aligned.jpg,4,0
1793,1793,1793,1793,Database/basic/Image/aligned/test/test_1794_aligned.jpg,4,0
1794,1794,1794,1794,Database/basic/Image/aligned/test/test_1795_aligned.jpg,5,1
1795,1795,1795,1795,Database/basic/Image/aligned/test/test_1796_aligned.jpg,4,0
1796,1796,1796,1796,Database/basic/Image/aligned/test/test_1797_aligned.jpg,4,0
1797,1797,1797,1797,Database/basic/Image/aligned/test/test_1798_aligned.jpg,5,1
1798,1798,1798,1798,Database/basic/Image/aligned/test/test_1799_aligned.jpg,5,1
1799,1799,1799,1799,Database/basic/Image/aligned/test/test_1800_aligned.jpg,5,1
1800,1800,1800,1800,Database/basic/Image/aligned/test/test_1801_aligned.jpg,6,1
1801,1801,1801,1801,Database/basic/Image/aligned/test/test_1802_aligned.jpg,1,0
1802,1802,1802,1802,Database/basic/Image/aligned/test/test_1803_aligned.jpg,6,1
1803,1803,1803,1803,Database/basic/Image/aligned/test/test_1804_aligned.jpg,5,1
1804,1804,1804,1804,Database/basic/Image/aligned/test/test_1805_aligned.jpg,6,1
1805,1805,1805,1805,Database/basic/Image/aligned/test/test_1806_aligned.jpg,5,1
1806,1806,1806,1806,Database/basic/Image/aligned/test/test_1807_aligned.jpg,1,0
1807,1807,1807,1807,Database/basic/Image/aligned/test/test_1808_aligned.jpg,5,1
1808,1808,1808,1808,Database/basic/Image/aligned/test/test_1809_aligned.jpg,5,1
1809,1809,1809,1809,Database/basic/Image/aligned/test/test_1810_aligned.jpg,5,1
1810,1810,1810,1810,Database/basic/Image/aligned/test/test_1811_aligned.jpg,5,1
1811,1811,1811,1811,Database/basic/Image/aligned/test/test_1812_aligned.jpg,5,1
1812,1812,1812,1812,Database/basic/Image/aligned/test/test_1813_aligned.jpg,3,1
1813,1813,1813,1813,Database/basic/Image/aligned/test/test_1814_aligned.jpg,5,1
1814,1814,1814,1814,Database/basic/Image/aligned/test/test_1815_aligned.jpg,6,1
1815,1815,1815,1815,Database/basic/Image/aligned/test/test_1816_aligned.jpg,1,0
1816,1816,1816,1816,Database/basic/Image/aligned/test/test_1817_aligned.jpg,4,0
1817,1817,1817,1817,Database/basic/Image/aligned/test/test_1818_aligned.jpg,5,1
1818,1818,1818,1818,Database/basic/Image/aligned/test/test_1819_aligned.jpg,4,0
1819,1819,1819,1819,Database/basic/Image/aligned/test/test_1820_aligned.jpg,1,0
1820,1820,1820,1820,Database/basic/Image/aligned/test/test_1821_aligned.jpg,1,0
1821,1821,1821,1821,Database/basic/Image/aligned/test/test_1822_aligned.jpg,1,0
1822,1822,1822,1822,Database/basic/Image/aligned/test/test_1823_aligned.jpg,5,1
1823,1823,1823,1823,Database/basic/Image/aligned/test/test_1824_aligned.jpg,5,1
1824,1824,1824,1824,Database/basic/Image/aligned/test/test_1825_aligned.jpg,4,0
1825,1825,1825,1825,Database/basic/Image/aligned/test/test_1826_aligned.jpg,4,0
1826,1826,1826,1826,Database/basic/Image/aligned/test/test_1827_aligned.jpg,1,0
1827,1827,1827,1827,Database/basic/Image/aligned/test/test_1828_aligned.jpg,6,1
1828,1828,1828,1828,Database/basic/Image/aligned/test/test_1829_aligned.jpg,5,1
1829,1829,1829,1829,Database/basic/Image/aligned/test/test_1830_aligned.jpg,6,1
1830,1830,1830,1830,Database/basic/Image/aligned/test/test_1831_aligned.jpg,5,1
1831,1831,1831,1831,Database/basic/Image/aligned/test/test_1832_aligned.jpg,5,1
1832,1832,1832,1832,Database/basic/Image/aligned/test/test_1833_aligned.jpg,1,0
1833,1833,1833,1833,Database/basic/Image/aligned/test/test_1834_aligned.jpg,4,0
1834,1834,1834,1834,Database/basic/Image/aligned/test/test_1835_aligned.jpg,1,0
1835,1835,1835,1835,Database/basic/Image/aligned/test/test_1836_aligned.jpg,6,1
1836,1836,1836,1836,Database/basic/Image/aligned/test/test_1837_aligned.jpg,4,0
1837,1837,1837,1837,Database/basic/Image/aligned/test/test_1838_aligned.jpg,6,1
1838,1838,1838,1838,Database/basic/Image/aligned/test/test_1839_aligned.jpg,6,1
1839,1839,1839,1839,Database/basic/Image/aligned/test/test_1840_aligned.jpg,1,0
1840,1840,1840,1840,Database/basic/Image/aligned/test/test_1841_aligned.jpg,4,0
1841,1841,1841,1841,Database/basic/Image/aligned/test/test_1842_aligned.jpg,5,1
1842,1842,1842,1842,Database/basic/Image/aligned/test/test_1843_aligned.jpg,5,1
1843,1843,1843,1843,Database/basic/Image/aligned/test/test_1844_aligned.jpg,4,0
1844,1844,1844,1844,Database/basic/Image/aligned/test/test_1845_aligned.jpg,1,0
1845,1845,1845,1845,Database/basic/Image/aligned/test/test_1846_aligned.jpg,5,1
1846,1846,1846,1846,Database/basic/Image/aligned/test/test_1847_aligned.jpg,5,1
1847,1847,1847,1847,Database/basic/Image/aligned/test/test_1848_aligned.jpg,4,0
1848,1848,1848,1848,Database/basic/Image/aligned/test/test_1849_aligned.jpg,5,1
1849,1849,1849,1849,Database/basic/Image/aligned/test/test_1850_aligned.jpg,1,0
1850,1850,1850,1850,Database/basic/Image/aligned/test/test_1851_aligned.jpg,5,1
1851,1851,1851,1851,Database/basic/Image/aligned/test/test_1852_aligned.jpg,3,1
1852,1852,1852,1852,Database/basic/Image/aligned/test/test_1853_aligned.jpg,5,1
1853,1853,1853,1853,Database/basic/Image/aligned/test/test_1854_aligned.jpg,5,1
1854,1854,1854,1854,Database/basic/Image/aligned/test/test_1855_aligned.jpg,1,0
1855,1855,1855,1855,Database/basic/Image/aligned/test/test_1856_aligned.jpg,5,1
1856,1856,1856,1856,Database/basic/Image/aligned/test/test_1857_aligned.jpg,5,1
1857,1857,1857,1857,Database/basic/Image/aligned/test/test_1858_aligned.jpg,6,1
1858,1858,1858,1858,Database/basic/Image/aligned/test/test_1859_aligned.jpg,1,0
1859,1859,1859,1859,Database/basic/Image/aligned/test/test_1860_aligned.jpg,4,0
1860,1860,1860,1860,Database/basic/Image/aligned/test/test_1861_aligned.jpg,1,0
1861,1861,1861,1861,Database/basic/Image/aligned/test/test_1862_aligned.jpg,4,0
1862,1862,1862,1862,Database/basic/Image/aligned/test/test_1863_aligned.jpg,6,1
1863,1863,1863,1863,Database/basic/Image/aligned/test/test_1864_aligned.jpg,5,1
1864,1864,1864,1864,Database/basic/Image/aligned/test/test_1865_aligned.jpg,4,0
1865,1865,1865,1865,Database/basic/Image/aligned/test/test_1866_aligned.jpg,3,1
1866,1866,1866,1866,Database/basic/Image/aligned/test/test_1867_aligned.jpg,6,1
1867,1867,1867,1867,Database/basic/Image/aligned/test/test_1868_aligned.jpg,6,1
1868,1868,1868,1868,Database/basic/Image/aligned/test/test_1869_aligned.jpg,1,0
1869,1869,1869,1869,Database/basic/Image/aligned/test/test_1870_aligned.jpg,4,0
1870,1870,1870,1870,Database/basic/Image/aligned/test/test_1871_aligned.jpg,4,0
1871,1871,1871,1871,Database/basic/Image/aligned/test/test_1872_aligned.jpg,5,1
1872,1872,1872,1872,Database/basic/Image/aligned/test/test_1873_aligned.jpg,5,1
1873,1873,1873,1873,Database/basic/Image/aligned/test/test_1874_aligned.jpg,1,0
1874,1874,1874,1874,Database/basic/Image/aligned/test/test_1875_aligned.jpg,5,1
1875,1875,1875,1875,Database/basic/Image/aligned/test/test_1876_aligned.jpg,4,0
1876,1876,1876,1876,Database/basic/Image/aligned/test/test_1877_aligned.jpg,5,1
1877,1877,1877,1877,Database/basic/Image/aligned/test/test_1878_aligned.jpg,4,0
1878,1878,1878,1878,Database/basic/Image/aligned/test/test_1879_aligned.jpg,6,1
1879,1879,1879,1879,Database/basic/Image/aligned/test/test_1880_aligned.jpg,6,1
1880,1880,1880,1880,Database/basic/Image/aligned/test/test_1881_aligned.jpg,4,0
1881,1881,1881,1881,Database/basic/Image/aligned/test/test_1882_aligned.jpg,5,1
1882,1882,1882,1882,Database/basic/Image/aligned/test/test_1883_aligned.jpg,4,0
1883,1883,1883,1883,Database/basic/Image/aligned/test/test_1884_aligned.jpg,3,1
1884,1884,1884,1884,Database/basic/Image/aligned/test/test_1885_aligned.jpg,4,0
1885,1885,1885,1885,Database/basic/Image/aligned/test/test_1886_aligned.jpg,6,1
1886,1886,1886,1886,Database/basic/Image/aligned/test/test_1887_aligned.jpg,4,0
1887,1887,1887,1887,Database/basic/Image/aligned/test/test_1888_aligned.jpg,4,0
1888,1888,1888,1888,Database/basic/Image/aligned/test/test_1889_aligned.jpg,4,0
1889,1889,1889,1889,Database/basic/Image/aligned/test/test_1890_aligned.jpg,1,0
1890,1890,1890,1890,Database/basic/Image/aligned/test/test_1891_aligned.jpg,3,1
1891,1891,1891,1891,Database/basic/Image/aligned/test/test_1892_aligned.jpg,4,0
1892,1892,1892,1892,Database/basic/Image/aligned/test/test_1893_aligned.jpg,5,1
1893,1893,1893,1893,Database/basic/Image/aligned/test/test_1894_aligned.jpg,4,0
1894,1894,1894,1894,Database/basic/Image/aligned/test/test_1895_aligned.jpg,4,0
1895,1895,1895,1895,Database/basic/Image/aligned/test/test_1896_aligned.jpg,4,0
1896,1896,1896,1896,Database/basic/Image/aligned/test/test_1897_aligned.jpg,4,0
1897,1897,1897,1897,Database/basic/Image/aligned/test/test_1898_aligned.jpg,4,0
1898,1898,1898,1898,Database/basic/Image/aligned/test/test_1899_aligned.jpg,4,0
1899,1899,1899,1899,Database/basic/Image/aligned/test/test_1900_aligned.jpg,4,0
1900,1900,1900,1900,Database/basic/Image/aligned/test/test_1901_aligned.jpg,6,1
1901,1901,1901,1901,Database/basic/Image/aligned/test/test_1902_aligned.jpg,5,1
1902,1902,1902,1902,Database/basic/Image/aligned/test/test_1903_aligned.jpg,1,0
1903,1903,1903,1903,Database/basic/Image/aligned/test/test_1904_aligned.jpg,1,0
1904,1904,1904,1904,Database/basic/Image/aligned/test/test_1905_aligned.jpg,4,0
1905,1905,1905,1905,Database/basic/Image/aligned/test/test_1906_aligned.jpg,4,0
1906,1906,1906,1906,Database/basic/Image/aligned/test/test_1907_aligned.jpg,4,0
1907,1907,1907,1907,Database/basic/Image/aligned/test/test_1908_aligned.jpg,5,1
1908,1908,1908,1908,Database/basic/Image/aligned/test/test_1909_aligned.jpg,5,1
1909,1909,1909,1909,Database/basic/Image/aligned/test/test_1910_aligned.jpg,5,1
1910,1910,1910,1910,Database/basic/Image/aligned/test/test_1911_aligned.jpg,6,1
1911,1911,1911,1911,Database/basic/Image/aligned/test/test_1912_aligned.jpg,3,1
1912,1912,1912,1912,Database/basic/Image/aligned/test/test_1913_aligned.jpg,1,0
1913,1913,1913,1913,Database/basic/Image/aligned/test/test_1914_aligned.jpg,6,1
1914,1914,1914,1914,Database/basic/Image/aligned/test/test_1915_aligned.jpg,4,0
1915,1915,1915,1915,Database/basic/Image/aligned/test/test_1916_aligned.jpg,4,0
1916,1916,1916,1916,Database/basic/Image/aligned/test/test_1917_aligned.jpg,4,0
1917,1917,1917,1917,Database/basic/Image/aligned/test/test_1918_aligned.jpg,5,1
1918,1918,1918,1918,Database/basic/Image/aligned/test/test_1919_aligned.jpg,4,0
1919,1919,1919,1919,Database/basic/Image/aligned/test/test_1920_aligned.jpg,1,0
1920,1920,1920,1920,Database/basic/Image/aligned/test/test_1921_aligned.jpg,4,0
1921,1921,1921,1921,Database/basic/Image/aligned/test/test_1922_aligned.jpg,5,1
1922,1922,1922,1922,Database/basic/Image/aligned/test/test_1923_aligned.jpg,5,1
1923,1923,1923,1923,Database/basic/Image/aligned/test/test_1924_aligned.jpg,4,0
1924,1924,1924,1924,Database/basic/Image/aligned/test/test_1925_aligned.jpg,4,0
1925,1925,1925,1925,Database/basic/Image/aligned/test/test_1926_aligned.jpg,1,0
1926,1926,1926,1926,Database/basic/Image/aligned/test/test_1927_aligned.jpg,5,1
1927,1927,1927,1927,Database/basic/Image/aligned/test/test_1928_aligned.jpg,1,0
1928,1928,1928,1928,Database/basic/Image/aligned/test/test_1929_aligned.jpg,5,1
1929,1929,1929,1929,Database/basic/Image/aligned/test/test_1930_aligned.jpg,4,0
1930,1930,1930,1930,Database/basic/Image/aligned/test/test_1931_aligned.jpg,1,0
1931,1931,1931,1931,Database/basic/Image/aligned/test/test_1932_aligned.jpg,5,1
1932,1932,1932,1932,Database/basic/Image/aligned/test/test_1933_aligned.jpg,1,0
1933,1933,1933,1933,Database/basic/Image/aligned/test/test_1934_aligned.jpg,1,0
1934,1934,1934,1934,Database/basic/Image/aligned/test/test_1935_aligned.jpg,3,1
1935,1935,1935,1935,Database/basic/Image/aligned/test/test_1936_aligned.jpg,5,1
1936,1936,1936,1936,Database/basic/Image/aligned/test/test_1937_aligned.jpg,5,1
1937,1937,1937,1937,Database/basic/Image/aligned/test/test_1938_aligned.jpg,1,0
1938,1938,1938,1938,Database/basic/Image/aligned/test/test_1939_aligned.jpg,6,1
1939,1939,1939,1939,Database/basic/Image/aligned/test/test_1940_aligned.jpg,4,0
1940,1940,1940,1940,Database/basic/Image/aligned/test/test_1941_aligned.jpg,4,0
1941,1941,1941,1941,Database/basic/Image/aligned/test/test_1942_aligned.jpg,5,1
1942,1942,1942,1942,Database/basic/Image/aligned/test/test_1943_aligned.jpg,5,1
1943,1943,1943,1943,Database/basic/Image/aligned/test/test_1944_aligned.jpg,6,1
1944,1944,1944,1944,Database/basic/Image/aligned/test/test_1945_aligned.jpg,1,0
1945,1945,1945,1945,Database/basic/Image/aligned/test/test_1946_aligned.jpg,6,1
1946,1946,1946,1946,Database/basic/Image/aligned/test/test_1947_aligned.jpg,5,1
1947,1947,1947,1947,Database/basic/Image/aligned/test/test_1948_aligned.jpg,6,1
1948,1948,1948,1948,Database/basic/Image/aligned/test/test_1949_aligned.jpg,5,1
1949,1949,1949,1949,Database/basic/Image/aligned/test/test_1950_aligned.jpg,4,0
1950,1950,1950,1950,Database/basic/Image/aligned/test/test_1951_aligned.jpg,5,1
1951,1951,1951,1951,Database/basic/Image/aligned/test/test_1952_aligned.jpg,5,1
1952,1952,1952,1952,Database/basic/Image/aligned/test/test_1953_aligned.jpg,4,0
1953,1953,1953,1953,Database/basic/Image/aligned/test/test_1954_aligned.jpg,3,1
1954,1954,1954,1954,Database/basic/Image/aligned/test/test_1955_aligned.jpg,3,1
1955,1955,1955,1955,Database/basic/Image/aligned/test/test_1956_aligned.jpg,5,1
1956,1956,1956,1956,Database/basic/Image/aligned/test/test_1957_aligned.jpg,6,1
1957,1957,1957,1957,Database/basic/Image/aligned/test/test_1958_aligned.jpg,3,1
1958,1958,1958,1958,Database/basic/Image/aligned/test/test_1959_aligned.jpg,4,0
1959,1959,1959,1959,Database/basic/Image/aligned/test/test_1960_aligned.jpg,4,0
1960,1960,1960,1960,Database/basic/Image/aligned/test/test_1961_aligned.jpg,5,1
1961,1961,1961,1961,Database/basic/Image/aligned/test/test_1962_aligned.jpg,1,0
1962,1962,1962,1962,Database/basic/Image/aligned/test/test_1963_aligned.jpg,3,1
1963,1963,1963,1963,Database/basic/Image/aligned/test/test_1964_aligned.jpg,6,1
1964,1964,1964,1964,Database/basic/Image/aligned/test/test_1965_aligned.jpg,4,0
1965,1965,1965,1965,Database/basic/Image/aligned/test/test_1966_aligned.jpg,1,0
1966,1966,1966,1966,Database/basic/Image/aligned/test/test_1967_aligned.jpg,1,0
1967,1967,1967,1967,Database/basic/Image/aligned/test/test_1968_aligned.jpg,5,1
