,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Images,Label,Stress?
7202,7202,7202,7202,Database/basic/Image/aligned/train_07203_aligned.jpg,4,0
7203,7203,7203,7203,Database/basic/Image/aligned/train_07204_aligned.jpg,5,1
7204,7204,7204,7204,Database/basic/Image/aligned/train_07205_aligned.jpg,4,0
7205,7205,7205,7205,Database/basic/Image/aligned/train_07206_aligned.jpg,4,0
7206,7206,7206,7206,Database/basic/Image/aligned/train_07207_aligned.jpg,4,0
7207,7207,7207,7207,Database/basic/Image/aligned/train_07208_aligned.jpg,6,1
7208,7208,7208,7208,Database/basic/Image/aligned/train_07209_aligned.jpg,5,1
7209,7209,7209,7209,Database/basic/Image/aligned/train_07210_aligned.jpg,4,0
7210,7210,7210,7210,Database/basic/Image/aligned/train_07211_aligned.jpg,4,0
7211,7211,7211,7211,Database/basic/Image/aligned/train_07212_aligned.jpg,4,0
7212,7212,7212,7212,Database/basic/Image/aligned/train_07213_aligned.jpg,4,0
7213,7213,7213,7213,Database/basic/Image/aligned/train_07214_aligned.jpg,4,0
7214,7214,7214,7214,Database/basic/Image/aligned/train_07215_aligned.jpg,5,1
7215,7215,7215,7215,Database/basic/Image/aligned/train_07216_aligned.jpg,5,1
7216,7216,7216,7216,Database/basic/Image/aligned/train_07217_aligned.jpg,5,1
7217,7217,7217,7217,Database/basic/Image/aligned/train_07218_aligned.jpg,4,0
7218,7218,7218,7218,Database/basic/Image/aligned/train_07219_aligned.jpg,6,1
7219,7219,7219,7219,Database/basic/Image/aligned/train_07220_aligned.jpg,5,1
7220,7220,7220,7220,Database/basic/Image/aligned/train_07221_aligned.jpg,5,1
7221,7221,7221,7221,Database/basic/Image/aligned/train_07222_aligned.jpg,5,1
7222,7222,7222,7222,Database/basic/Image/aligned/train_07223_aligned.jpg,1,0
7223,7223,7223,7223,Database/basic/Image/aligned/train_07224_aligned.jpg,6,1
7224,7224,7224,7224,Database/basic/Image/aligned/train_07225_aligned.jpg,5,1
7225,7225,7225,7225,Database/basic/Image/aligned/train_07226_aligned.jpg,4,0
7226,7226,7226,7226,Database/basic/Image/aligned/train_07227_aligned.jpg,4,0
7227,7227,7227,7227,Database/basic/Image/aligned/train_07228_aligned.jpg,4,0
7228,7228,7228,7228,Database/basic/Image/aligned/train_07229_aligned.jpg,4,0
7229,7229,7229,7229,Database/basic/Image/aligned/train_07230_aligned.jpg,1,0
7230,7230,7230,7230,Database/basic/Image/aligned/train_07231_aligned.jpg,1,0
7231,7231,7231,7231,Database/basic/Image/aligned/train_07232_aligned.jpg,5,1
7232,7232,7232,7232,Database/basic/Image/aligned/train_07233_aligned.jpg,3,1
7233,7233,7233,7233,Database/basic/Image/aligned/train_07234_aligned.jpg,4,0
7234,7234,7234,7234,Database/basic/Image/aligned/train_07235_aligned.jpg,4,0
7235,7235,7235,7235,Database/basic/Image/aligned/train_07236_aligned.jpg,6,1
7236,7236,7236,7236,Database/basic/Image/aligned/train_07237_aligned.jpg,4,0
7237,7237,7237,7237,Database/basic/Image/aligned/train_07238_aligned.jpg,4,0
7238,7238,7238,7238,Database/basic/Image/aligned/train_07239_aligned.jpg,4,0
7239,7239,7239,7239,Database/basic/Image/aligned/train_07240_aligned.jpg,5,1
7240,7240,7240,7240,Database/basic/Image/aligned/train_07241_aligned.jpg,5,1
7241,7241,7241,7241,Database/basic/Image/aligned/train_07242_aligned.jpg,5,1
7242,7242,7242,7242,Database/basic/Image/aligned/train_07243_aligned.jpg,4,0
7243,7243,7243,7243,Database/basic/Image/aligned/train_07244_aligned.jpg,1,0
7244,7244,7244,7244,Database/basic/Image/aligned/train_07245_aligned.jpg,4,0
7245,7245,7245,7245,Database/basic/Image/aligned/train_07246_aligned.jpg,5,1
7246,7246,7246,7246,Database/basic/Image/aligned/train_07247_aligned.jpg,4,0
7247,7247,7247,7247,Database/basic/Image/aligned/train_07248_aligned.jpg,4,0
7248,7248,7248,7248,Database/basic/Image/aligned/train_07249_aligned.jpg,6,1
7249,7249,7249,7249,Database/basic/Image/aligned/train_07250_aligned.jpg,6,1
7250,7250,7250,7250,Database/basic/Image/aligned/train_07251_aligned.jpg,1,0
7251,7251,7251,7251,Database/basic/Image/aligned/train_07252_aligned.jpg,6,1
7252,7252,7252,7252,Database/basic/Image/aligned/train_07253_aligned.jpg,4,0
7253,7253,7253,7253,Database/basic/Image/aligned/train_07254_aligned.jpg,5,1
7254,7254,7254,7254,Database/basic/Image/aligned/train_07255_aligned.jpg,4,0
7255,7255,7255,7255,Database/basic/Image/aligned/train_07256_aligned.jpg,4,0
7256,7256,7256,7256,Database/basic/Image/aligned/train_07257_aligned.jpg,5,1
7257,7257,7257,7257,Database/basic/Image/aligned/train_07258_aligned.jpg,2,1
7258,7258,7258,7258,Database/basic/Image/aligned/train_07259_aligned.jpg,5,1
7259,7259,7259,7259,Database/basic/Image/aligned/train_07260_aligned.jpg,1,0
7260,7260,7260,7260,Database/basic/Image/aligned/train_07261_aligned.jpg,1,0
7261,7261,7261,7261,Database/basic/Image/aligned/train_07262_aligned.jpg,1,0
7262,7262,7262,7262,Database/basic/Image/aligned/train_07263_aligned.jpg,1,0
7263,7263,7263,7263,Database/basic/Image/aligned/train_07264_aligned.jpg,4,0
7264,7264,7264,7264,Database/basic/Image/aligned/train_07265_aligned.jpg,6,1
7265,7265,7265,7265,Database/basic/Image/aligned/train_07266_aligned.jpg,6,1
7266,7266,7266,7266,Database/basic/Image/aligned/train_07267_aligned.jpg,4,0
7267,7267,7267,7267,Database/basic/Image/aligned/train_07268_aligned.jpg,3,1
7268,7268,7268,7268,Database/basic/Image/aligned/train_07269_aligned.jpg,5,1
7269,7269,7269,7269,Database/basic/Image/aligned/train_07270_aligned.jpg,4,0
7270,7270,7270,7270,Database/basic/Image/aligned/train_07271_aligned.jpg,4,0
7271,7271,7271,7271,Database/basic/Image/aligned/train_07272_aligned.jpg,1,0
7272,7272,7272,7272,Database/basic/Image/aligned/train_07273_aligned.jpg,4,0
7273,7273,7273,7273,Database/basic/Image/aligned/train_07274_aligned.jpg,6,1
7274,7274,7274,7274,Database/basic/Image/aligned/train_07275_aligned.jpg,3,1
7275,7275,7275,7275,Database/basic/Image/aligned/train_07276_aligned.jpg,4,0
7276,7276,7276,7276,Database/basic/Image/aligned/train_07277_aligned.jpg,6,1
7277,7277,7277,7277,Database/basic/Image/aligned/train_07278_aligned.jpg,1,0
7278,7278,7278,7278,Database/basic/Image/aligned/train_07279_aligned.jpg,1,0
7279,7279,7279,7279,Database/basic/Image/aligned/train_07280_aligned.jpg,4,0
7280,7280,7280,7280,Database/basic/Image/aligned/train_07281_aligned.jpg,2,1
7281,7281,7281,7281,Database/basic/Image/aligned/train_07282_aligned.jpg,5,1
7282,7282,7282,7282,Database/basic/Image/aligned/train_07283_aligned.jpg,3,1
7283,7283,7283,7283,Database/basic/Image/aligned/train_07284_aligned.jpg,5,1
7284,7284,7284,7284,Database/basic/Image/aligned/train_07285_aligned.jpg,6,1
7285,7285,7285,7285,Database/basic/Image/aligned/train_07286_aligned.jpg,6,1
7286,7286,7286,7286,Database/basic/Image/aligned/train_07287_aligned.jpg,5,1
7287,7287,7287,7287,Database/basic/Image/aligned/train_07288_aligned.jpg,4,0
7288,7288,7288,7288,Database/basic/Image/aligned/train_07289_aligned.jpg,2,1
7289,7289,7289,7289,Database/basic/Image/aligned/train_07290_aligned.jpg,1,0
7290,7290,7290,7290,Database/basic/Image/aligned/train_07291_aligned.jpg,6,1
7291,7291,7291,7291,Database/basic/Image/aligned/train_07292_aligned.jpg,6,1
7292,7292,7292,7292,Database/basic/Image/aligned/train_07293_aligned.jpg,6,1
7293,7293,7293,7293,Database/basic/Image/aligned/train_07294_aligned.jpg,6,1
7294,7294,7294,7294,Database/basic/Image/aligned/train_07295_aligned.jpg,6,1
7295,7295,7295,7295,Database/basic/Image/aligned/train_07296_aligned.jpg,6,1
7296,7296,7296,7296,Database/basic/Image/aligned/train_07297_aligned.jpg,6,1
7297,7297,7297,7297,Database/basic/Image/aligned/train_07298_aligned.jpg,6,1
7298,7298,7298,7298,Database/basic/Image/aligned/train_07299_aligned.jpg,6,1
7299,7299,7299,7299,Database/basic/Image/aligned/train_07300_aligned.jpg,5,1
7300,7300,7300,7300,Database/basic/Image/aligned/train_07301_aligned.jpg,2,1
7301,7301,7301,7301,Database/basic/Image/aligned/train_07302_aligned.jpg,2,1
7302,7302,7302,7302,Database/basic/Image/aligned/train_07303_aligned.jpg,2,1
7303,7303,7303,7303,Database/basic/Image/aligned/train_07304_aligned.jpg,2,1
7304,7304,7304,7304,Database/basic/Image/aligned/train_07305_aligned.jpg,5,1
7305,7305,7305,7305,Database/basic/Image/aligned/train_07306_aligned.jpg,5,1
7306,7306,7306,7306,Database/basic/Image/aligned/train_07307_aligned.jpg,3,1
7307,7307,7307,7307,Database/basic/Image/aligned/train_07308_aligned.jpg,2,1
7308,7308,7308,7308,Database/basic/Image/aligned/train_07309_aligned.jpg,6,1
7309,7309,7309,7309,Database/basic/Image/aligned/train_07310_aligned.jpg,6,1
7310,7310,7310,7310,Database/basic/Image/aligned/train_07311_aligned.jpg,5,1
7311,7311,7311,7311,Database/basic/Image/aligned/train_07312_aligned.jpg,5,1
7312,7312,7312,7312,Database/basic/Image/aligned/train_07313_aligned.jpg,1,0
7313,7313,7313,7313,Database/basic/Image/aligned/train_07314_aligned.jpg,5,1
7314,7314,7314,7314,Database/basic/Image/aligned/train_07315_aligned.jpg,5,1
7315,7315,7315,7315,Database/basic/Image/aligned/train_07316_aligned.jpg,1,0
7316,7316,7316,7316,Database/basic/Image/aligned/train_07317_aligned.jpg,6,1
7317,7317,7317,7317,Database/basic/Image/aligned/train_07318_aligned.jpg,5,1
7318,7318,7318,7318,Database/basic/Image/aligned/train_07319_aligned.jpg,1,0
7319,7319,7319,7319,Database/basic/Image/aligned/train_07320_aligned.jpg,1,0
7320,7320,7320,7320,Database/basic/Image/aligned/train_07321_aligned.jpg,4,0
7321,7321,7321,7321,Database/basic/Image/aligned/train_07322_aligned.jpg,4,0
7322,7322,7322,7322,Database/basic/Image/aligned/train_07323_aligned.jpg,4,0
7323,7323,7323,7323,Database/basic/Image/aligned/train_07324_aligned.jpg,2,1
7324,7324,7324,7324,Database/basic/Image/aligned/train_07325_aligned.jpg,4,0
7325,7325,7325,7325,Database/basic/Image/aligned/train_07326_aligned.jpg,4,0
7326,7326,7326,7326,Database/basic/Image/aligned/train_07327_aligned.jpg,5,1
7327,7327,7327,7327,Database/basic/Image/aligned/train_07328_aligned.jpg,4,0
7328,7328,7328,7328,Database/basic/Image/aligned/train_07329_aligned.jpg,5,1
7329,7329,7329,7329,Database/basic/Image/aligned/train_07330_aligned.jpg,5,1
7330,7330,7330,7330,Database/basic/Image/aligned/train_07331_aligned.jpg,1,0
7331,7331,7331,7331,Database/basic/Image/aligned/train_07332_aligned.jpg,6,1
7332,7332,7332,7332,Database/basic/Image/aligned/train_07333_aligned.jpg,6,1
7333,7333,7333,7333,Database/basic/Image/aligned/train_07334_aligned.jpg,2,1
7334,7334,7334,7334,Database/basic/Image/aligned/train_07335_aligned.jpg,1,0
7335,7335,7335,7335,Database/basic/Image/aligned/train_07336_aligned.jpg,1,0
7336,7336,7336,7336,Database/basic/Image/aligned/train_07337_aligned.jpg,5,1
7337,7337,7337,7337,Database/basic/Image/aligned/train_07338_aligned.jpg,5,1
7338,7338,7338,7338,Database/basic/Image/aligned/train_07339_aligned.jpg,6,1
7339,7339,7339,7339,Database/basic/Image/aligned/train_07340_aligned.jpg,6,1
7340,7340,7340,7340,Database/basic/Image/aligned/train_07341_aligned.jpg,6,1
7341,7341,7341,7341,Database/basic/Image/aligned/train_07342_aligned.jpg,2,1
7342,7342,7342,7342,Database/basic/Image/aligned/train_07343_aligned.jpg,4,0
7343,7343,7343,7343,Database/basic/Image/aligned/train_07344_aligned.jpg,4,0
7344,7344,7344,7344,Database/basic/Image/aligned/train_07345_aligned.jpg,1,0
7345,7345,7345,7345,Database/basic/Image/aligned/train_07346_aligned.jpg,1,0
7346,7346,7346,7346,Database/basic/Image/aligned/train_07347_aligned.jpg,1,0
7347,7347,7347,7347,Database/basic/Image/aligned/train_07348_aligned.jpg,1,0
7348,7348,7348,7348,Database/basic/Image/aligned/train_07349_aligned.jpg,1,0
7349,7349,7349,7349,Database/basic/Image/aligned/train_07350_aligned.jpg,6,1
7350,7350,7350,7350,Database/basic/Image/aligned/train_07351_aligned.jpg,5,1
7351,7351,7351,7351,Database/basic/Image/aligned/train_07352_aligned.jpg,5,1
7352,7352,7352,7352,Database/basic/Image/aligned/train_07353_aligned.jpg,5,1
7353,7353,7353,7353,Database/basic/Image/aligned/train_07354_aligned.jpg,4,0
7354,7354,7354,7354,Database/basic/Image/aligned/train_07355_aligned.jpg,5,1
7355,7355,7355,7355,Database/basic/Image/aligned/train_07356_aligned.jpg,5,1
7356,7356,7356,7356,Database/basic/Image/aligned/train_07357_aligned.jpg,6,1
7357,7357,7357,7357,Database/basic/Image/aligned/train_07358_aligned.jpg,1,0
7358,7358,7358,7358,Database/basic/Image/aligned/train_07359_aligned.jpg,4,0
7359,7359,7359,7359,Database/basic/Image/aligned/train_07360_aligned.jpg,4,0
7360,7360,7360,7360,Database/basic/Image/aligned/train_07361_aligned.jpg,6,1
7361,7361,7361,7361,Database/basic/Image/aligned/train_07362_aligned.jpg,4,0
7362,7362,7362,7362,Database/basic/Image/aligned/train_07363_aligned.jpg,6,1
7363,7363,7363,7363,Database/basic/Image/aligned/train_07364_aligned.jpg,6,1
7364,7364,7364,7364,Database/basic/Image/aligned/train_07365_aligned.jpg,3,1
7365,7365,7365,7365,Database/basic/Image/aligned/train_07366_aligned.jpg,5,1
7366,7366,7366,7366,Database/basic/Image/aligned/train_07367_aligned.jpg,5,1
7367,7367,7367,7367,Database/basic/Image/aligned/train_07368_aligned.jpg,5,1
7368,7368,7368,7368,Database/basic/Image/aligned/train_07369_aligned.jpg,4,0
7369,7369,7369,7369,Database/basic/Image/aligned/train_07370_aligned.jpg,2,1
7370,7370,7370,7370,Database/basic/Image/aligned/train_07371_aligned.jpg,5,1
7371,7371,7371,7371,Database/basic/Image/aligned/train_07372_aligned.jpg,2,1
7372,7372,7372,7372,Database/basic/Image/aligned/train_07373_aligned.jpg,2,1
7373,7373,7373,7373,Database/basic/Image/aligned/train_07374_aligned.jpg,5,1
7374,7374,7374,7374,Database/basic/Image/aligned/train_07375_aligned.jpg,5,1
7375,7375,7375,7375,Database/basic/Image/aligned/train_07376_aligned.jpg,2,1
7376,7376,7376,7376,Database/basic/Image/aligned/train_07377_aligned.jpg,4,0
7377,7377,7377,7377,Database/basic/Image/aligned/train_07378_aligned.jpg,5,1
7378,7378,7378,7378,Database/basic/Image/aligned/train_07379_aligned.jpg,6,1
7379,7379,7379,7379,Database/basic/Image/aligned/train_07380_aligned.jpg,1,0
7380,7380,7380,7380,Database/basic/Image/aligned/train_07381_aligned.jpg,2,1
7381,7381,7381,7381,Database/basic/Image/aligned/train_07382_aligned.jpg,2,1
7382,7382,7382,7382,Database/basic/Image/aligned/train_07383_aligned.jpg,5,1
7383,7383,7383,7383,Database/basic/Image/aligned/train_07384_aligned.jpg,5,1
7384,7384,7384,7384,Database/basic/Image/aligned/train_07385_aligned.jpg,2,1
7385,7385,7385,7385,Database/basic/Image/aligned/train_07386_aligned.jpg,2,1
7386,7386,7386,7386,Database/basic/Image/aligned/train_07387_aligned.jpg,5,1
7387,7387,7387,7387,Database/basic/Image/aligned/train_07388_aligned.jpg,1,0
7388,7388,7388,7388,Database/basic/Image/aligned/train_07389_aligned.jpg,6,1
7389,7389,7389,7389,Database/basic/Image/aligned/train_07390_aligned.jpg,5,1
7390,7390,7390,7390,Database/basic/Image/aligned/train_07391_aligned.jpg,1,0
7391,7391,7391,7391,Database/basic/Image/aligned/train_07392_aligned.jpg,2,1
7392,7392,7392,7392,Database/basic/Image/aligned/train_07393_aligned.jpg,2,1
7393,7393,7393,7393,Database/basic/Image/aligned/train_07394_aligned.jpg,5,1
7394,7394,7394,7394,Database/basic/Image/aligned/train_07395_aligned.jpg,1,0
7395,7395,7395,7395,Database/basic/Image/aligned/train_07396_aligned.jpg,1,0
7396,7396,7396,7396,Database/basic/Image/aligned/train_07397_aligned.jpg,4,0
7397,7397,7397,7397,Database/basic/Image/aligned/train_07398_aligned.jpg,4,0
7398,7398,7398,7398,Database/basic/Image/aligned/train_07399_aligned.jpg,5,1
7399,7399,7399,7399,Database/basic/Image/aligned/train_07400_aligned.jpg,5,1
7400,7400,7400,7400,Database/basic/Image/aligned/train_07401_aligned.jpg,6,1
7401,7401,7401,7401,Database/basic/Image/aligned/train_07402_aligned.jpg,5,1
7402,7402,7402,7402,Database/basic/Image/aligned/train_07403_aligned.jpg,3,1
7403,7403,7403,7403,Database/basic/Image/aligned/train_07404_aligned.jpg,6,1
7404,7404,7404,7404,Database/basic/Image/aligned/train_07405_aligned.jpg,1,0
7405,7405,7405,7405,Database/basic/Image/aligned/train_07406_aligned.jpg,1,0
7406,7406,7406,7406,Database/basic/Image/aligned/train_07407_aligned.jpg,5,1
7407,7407,7407,7407,Database/basic/Image/aligned/train_07408_aligned.jpg,1,0
7408,7408,7408,7408,Database/basic/Image/aligned/train_07409_aligned.jpg,1,0
7409,7409,7409,7409,Database/basic/Image/aligned/train_07410_aligned.jpg,4,0
7410,7410,7410,7410,Database/basic/Image/aligned/train_07411_aligned.jpg,4,0
7411,7411,7411,7411,Database/basic/Image/aligned/train_07412_aligned.jpg,4,0
7412,7412,7412,7412,Database/basic/Image/aligned/train_07413_aligned.jpg,1,0
7413,7413,7413,7413,Database/basic/Image/aligned/train_07414_aligned.jpg,1,0
7414,7414,7414,7414,Database/basic/Image/aligned/train_07415_aligned.jpg,1,0
7415,7415,7415,7415,Database/basic/Image/aligned/train_07416_aligned.jpg,5,1
7416,7416,7416,7416,Database/basic/Image/aligned/train_07417_aligned.jpg,6,1
7417,7417,7417,7417,Database/basic/Image/aligned/train_07418_aligned.jpg,5,1
7418,7418,7418,7418,Database/basic/Image/aligned/train_07419_aligned.jpg,5,1
7419,7419,7419,7419,Database/basic/Image/aligned/train_07420_aligned.jpg,1,0
7420,7420,7420,7420,Database/basic/Image/aligned/train_07421_aligned.jpg,6,1
7421,7421,7421,7421,Database/basic/Image/aligned/train_07422_aligned.jpg,5,1
7422,7422,7422,7422,Database/basic/Image/aligned/train_07423_aligned.jpg,5,1
7423,7423,7423,7423,Database/basic/Image/aligned/train_07424_aligned.jpg,5,1
7424,7424,7424,7424,Database/basic/Image/aligned/train_07425_aligned.jpg,1,0
7425,7425,7425,7425,Database/basic/Image/aligned/train_07426_aligned.jpg,5,1
7426,7426,7426,7426,Database/basic/Image/aligned/train_07427_aligned.jpg,5,1
7427,7427,7427,7427,Database/basic/Image/aligned/train_07428_aligned.jpg,4,0
7428,7428,7428,7428,Database/basic/Image/aligned/train_07429_aligned.jpg,4,0
7429,7429,7429,7429,Database/basic/Image/aligned/train_07430_aligned.jpg,5,1
7430,7430,7430,7430,Database/basic/Image/aligned/train_07431_aligned.jpg,4,0
7431,7431,7431,7431,Database/basic/Image/aligned/train_07432_aligned.jpg,5,1
7432,7432,7432,7432,Database/basic/Image/aligned/train_07433_aligned.jpg,1,0
7433,7433,7433,7433,Database/basic/Image/aligned/train_07434_aligned.jpg,1,0
7434,7434,7434,7434,Database/basic/Image/aligned/train_07435_aligned.jpg,1,0
7435,7435,7435,7435,Database/basic/Image/aligned/train_07436_aligned.jpg,1,0
7436,7436,7436,7436,Database/basic/Image/aligned/train_07437_aligned.jpg,1,0
7437,7437,7437,7437,Database/basic/Image/aligned/train_07438_aligned.jpg,6,1
7438,7438,7438,7438,Database/basic/Image/aligned/train_07439_aligned.jpg,6,1
7439,7439,7439,7439,Database/basic/Image/aligned/train_07440_aligned.jpg,1,0
7440,7440,7440,7440,Database/basic/Image/aligned/train_07441_aligned.jpg,4,0
7441,7441,7441,7441,Database/basic/Image/aligned/train_07442_aligned.jpg,4,0
7442,7442,7442,7442,Database/basic/Image/aligned/train_07443_aligned.jpg,5,1
7443,7443,7443,7443,Database/basic/Image/aligned/train_07444_aligned.jpg,4,0
7444,7444,7444,7444,Database/basic/Image/aligned/train_07445_aligned.jpg,5,1
7445,7445,7445,7445,Database/basic/Image/aligned/train_07446_aligned.jpg,5,1
7446,7446,7446,7446,Database/basic/Image/aligned/train_07447_aligned.jpg,4,0
7447,7447,7447,7447,Database/basic/Image/aligned/train_07448_aligned.jpg,1,0
7448,7448,7448,7448,Database/basic/Image/aligned/train_07449_aligned.jpg,1,0
7449,7449,7449,7449,Database/basic/Image/aligned/train_07450_aligned.jpg,4,0
7450,7450,7450,7450,Database/basic/Image/aligned/train_07451_aligned.jpg,5,1
7451,7451,7451,7451,Database/basic/Image/aligned/train_07452_aligned.jpg,4,0
7452,7452,7452,7452,Database/basic/Image/aligned/train_07453_aligned.jpg,5,1
7453,7453,7453,7453,Database/basic/Image/aligned/train_07454_aligned.jpg,4,0
7454,7454,7454,7454,Database/basic/Image/aligned/train_07455_aligned.jpg,4,0
7455,7455,7455,7455,Database/basic/Image/aligned/train_07456_aligned.jpg,4,0
7456,7456,7456,7456,Database/basic/Image/aligned/train_07457_aligned.jpg,1,0
7457,7457,7457,7457,Database/basic/Image/aligned/train_07458_aligned.jpg,1,0
7458,7458,7458,7458,Database/basic/Image/aligned/train_07459_aligned.jpg,1,0
7459,7459,7459,7459,Database/basic/Image/aligned/train_07460_aligned.jpg,1,0
7460,7460,7460,7460,Database/basic/Image/aligned/train_07461_aligned.jpg,4,0
7461,7461,7461,7461,Database/basic/Image/aligned/train_07462_aligned.jpg,1,0
7462,7462,7462,7462,Database/basic/Image/aligned/train_07463_aligned.jpg,1,0
7463,7463,7463,7463,Database/basic/Image/aligned/train_07464_aligned.jpg,5,1
7464,7464,7464,7464,Database/basic/Image/aligned/train_07465_aligned.jpg,4,0
7465,7465,7465,7465,Database/basic/Image/aligned/train_07466_aligned.jpg,5,1
7466,7466,7466,7466,Database/basic/Image/aligned/train_07467_aligned.jpg,4,0
7467,7467,7467,7467,Database/basic/Image/aligned/train_07468_aligned.jpg,4,0
7468,7468,7468,7468,Database/basic/Image/aligned/train_07469_aligned.jpg,4,0
7469,7469,7469,7469,Database/basic/Image/aligned/train_07470_aligned.jpg,3,1
7470,7470,7470,7470,Database/basic/Image/aligned/train_07471_aligned.jpg,5,1
7471,7471,7471,7471,Database/basic/Image/aligned/train_07472_aligned.jpg,1,0
7472,7472,7472,7472,Database/basic/Image/aligned/train_07473_aligned.jpg,6,1
7473,7473,7473,7473,Database/basic/Image/aligned/train_07474_aligned.jpg,5,1
7474,7474,7474,7474,Database/basic/Image/aligned/train_07475_aligned.jpg,6,1
7475,7475,7475,7475,Database/basic/Image/aligned/train_07476_aligned.jpg,1,0
7476,7476,7476,7476,Database/basic/Image/aligned/train_07477_aligned.jpg,6,1
7477,7477,7477,7477,Database/basic/Image/aligned/train_07478_aligned.jpg,4,0
7478,7478,7478,7478,Database/basic/Image/aligned/train_07479_aligned.jpg,5,1
7479,7479,7479,7479,Database/basic/Image/aligned/train_07480_aligned.jpg,4,0
7480,7480,7480,7480,Database/basic/Image/aligned/train_07481_aligned.jpg,4,0
7481,7481,7481,7481,Database/basic/Image/aligned/train_07482_aligned.jpg,4,0
7482,7482,7482,7482,Database/basic/Image/aligned/train_07483_aligned.jpg,4,0
7483,7483,7483,7483,Database/basic/Image/aligned/train_07484_aligned.jpg,4,0
7484,7484,7484,7484,Database/basic/Image/aligned/train_07485_aligned.jpg,4,0
7485,7485,7485,7485,Database/basic/Image/aligned/train_07486_aligned.jpg,4,0
7486,7486,7486,7486,Database/basic/Image/aligned/train_07487_aligned.jpg,4,0
7487,7487,7487,7487,Database/basic/Image/aligned/train_07488_aligned.jpg,4,0
7488,7488,7488,7488,Database/basic/Image/aligned/train_07489_aligned.jpg,5,1
7489,7489,7489,7489,Database/basic/Image/aligned/train_07490_aligned.jpg,5,1
7490,7490,7490,7490,Database/basic/Image/aligned/train_07491_aligned.jpg,5,1
7491,7491,7491,7491,Database/basic/Image/aligned/train_07492_aligned.jpg,5,1
7492,7492,7492,7492,Database/basic/Image/aligned/train_07493_aligned.jpg,5,1
7493,7493,7493,7493,Database/basic/Image/aligned/train_07494_aligned.jpg,5,1
7494,7494,7494,7494,Database/basic/Image/aligned/train_07495_aligned.jpg,6,1
7495,7495,7495,7495,Database/basic/Image/aligned/train_07496_aligned.jpg,1,0
7496,7496,7496,7496,Database/basic/Image/aligned/train_07497_aligned.jpg,4,0
7497,7497,7497,7497,Database/basic/Image/aligned/train_07498_aligned.jpg,5,1
7498,7498,7498,7498,Database/basic/Image/aligned/train_07499_aligned.jpg,1,0
7499,7499,7499,7499,Database/basic/Image/aligned/train_07500_aligned.jpg,3,1
7500,7500,7500,7500,Database/basic/Image/aligned/train_07501_aligned.jpg,4,0
7501,7501,7501,7501,Database/basic/Image/aligned/train_07502_aligned.jpg,5,1
7502,7502,7502,7502,Database/basic/Image/aligned/train_07503_aligned.jpg,5,1
7503,7503,7503,7503,Database/basic/Image/aligned/train_07504_aligned.jpg,5,1
7504,7504,7504,7504,Database/basic/Image/aligned/train_07505_aligned.jpg,1,0
7505,7505,7505,7505,Database/basic/Image/aligned/train_07506_aligned.jpg,6,1
7506,7506,7506,7506,Database/basic/Image/aligned/train_07507_aligned.jpg,6,1
7507,7507,7507,7507,Database/basic/Image/aligned/train_07508_aligned.jpg,4,0
7508,7508,7508,7508,Database/basic/Image/aligned/train_07509_aligned.jpg,1,0
7509,7509,7509,7509,Database/basic/Image/aligned/train_07510_aligned.jpg,1,0
7510,7510,7510,7510,Database/basic/Image/aligned/train_07511_aligned.jpg,4,0
7511,7511,7511,7511,Database/basic/Image/aligned/train_07512_aligned.jpg,5,1
7512,7512,7512,7512,Database/basic/Image/aligned/train_07513_aligned.jpg,4,0
7513,7513,7513,7513,Database/basic/Image/aligned/train_07514_aligned.jpg,6,1
7514,7514,7514,7514,Database/basic/Image/aligned/train_07515_aligned.jpg,5,1
7515,7515,7515,7515,Database/basic/Image/aligned/train_07516_aligned.jpg,5,1
7516,7516,7516,7516,Database/basic/Image/aligned/train_07517_aligned.jpg,3,1
7517,7517,7517,7517,Database/basic/Image/aligned/train_07518_aligned.jpg,5,1
7518,7518,7518,7518,Database/basic/Image/aligned/train_07519_aligned.jpg,4,0
7519,7519,7519,7519,Database/basic/Image/aligned/train_07520_aligned.jpg,4,0
7520,7520,7520,7520,Database/basic/Image/aligned/train_07521_aligned.jpg,4,0
7521,7521,7521,7521,Database/basic/Image/aligned/train_07522_aligned.jpg,1,0
7522,7522,7522,7522,Database/basic/Image/aligned/train_07523_aligned.jpg,6,1
7523,7523,7523,7523,Database/basic/Image/aligned/train_07524_aligned.jpg,4,0
7524,7524,7524,7524,Database/basic/Image/aligned/train_07525_aligned.jpg,5,1
7525,7525,7525,7525,Database/basic/Image/aligned/train_07526_aligned.jpg,6,1
7526,7526,7526,7526,Database/basic/Image/aligned/train_07527_aligned.jpg,5,1
7527,7527,7527,7527,Database/basic/Image/aligned/train_07528_aligned.jpg,5,1
7528,7528,7528,7528,Database/basic/Image/aligned/train_07529_aligned.jpg,5,1
7529,7529,7529,7529,Database/basic/Image/aligned/train_07530_aligned.jpg,4,0
7530,7530,7530,7530,Database/basic/Image/aligned/train_07531_aligned.jpg,4,0
7531,7531,7531,7531,Database/basic/Image/aligned/train_07532_aligned.jpg,4,0
7532,7532,7532,7532,Database/basic/Image/aligned/train_07533_aligned.jpg,4,0
7533,7533,7533,7533,Database/basic/Image/aligned/train_07534_aligned.jpg,3,1
